sampleTimeStamp.seconds;sampleTimeStamp.microseconds;y;x;alt;vel_north;vel_east;vel_down;roll;pitch;heading;speed;arate_lon;arate_trans;arate_down;accel_x;accel_y;accel_down
1584853146;505939;57.709808274;11.918779247;45.255251859;2.957769;-6.151919;-0.2052979;0.31222019588;-4.776686595;113.44219058;6.826017;0.3719409;-0.1059663;8.399298;-0.3933019;-0.8198142;-0.2891064
1584853146;556030;57.709809564;11.918774046;45.264830709;2.986024;-6.121531;-0.2064043;0.31816069298;-4.7612580953;113.85004859;6.810982;1.197582;0.5560303;7.985188;-0.2976092;-0.5786651;-0.168198
1584853146;605935;57.709810866;11.918768868;45.274314148;3.010351;-6.094764;-0.2012632;0.36471252997;-4.7185892286;114.23680303;6.797674;1.999385;1.140188;7.572167;-0.3480416;-0.6586579;-0.07381797
1584853146;656177;57.709812178;11.918763712;45.283608994;3.03336;-6.069078;-0.1956382;0.39847151411;-4.6497722095;114.60217608;6.784908;1.078152;1.703891;7.107168;-0.2650139;-1.020965;0.02665733
1584853146;705877;57.709813501;11.918758579;45.292646699;3.053375;-6.04105;-0.2000713;0.38273259876;-4.542711513;114.95207398;6.768855;-0.4425769;2.264246;6.798817;-0.2424043;-0.8008137;-0.2691958
1584853146;755978;57.709814837;11.918753473;45.301864165;3.086308;-6.006611;-0.1987402;0.35816046672;-4.3987948931;115.29296219;6.753123;0.7659245;3.311713;6.5603;-0.1648731;-0.7602338;-0.03306894
1584853146;805955;57.709816186;11.918748391;45.311194185;3.112353;-5.984027;-0.1970623;0.35533358515;-4.248971775;115.61643809;6.745022;-0.1174999;2.899582;6.336426;-0.178068;-0.7455357;0.07351987
1584853146;855985;57.709817546;11.918743328;45.319994493;3.131435;-5.961351;-0.1818666;0.3249539512;-4.1126144935;115.92860365;6.733765;-0.0701597;2.795985;6.036465;-0.4179188;-0.5971463;0.1545093
1584853146;906013;57.709818914;11.918738282;45.328312228;3.149658;-5.94313;-0.1762025;0.28245090932;-3.9972515554;116.22454353;6.726153;-0.8367807;1.85364;5.802279;-0.3212483;-0.56863;0.4842756
1584853146;956099;57.709820291;11.918733255;45.336114443;3.170149;-5.917616;-0.1703573;0.23972528523;-3.908646413;116.50406734;6.713273;-0.403199;1.361648;5.529109;-0.3550002;-0.6598352;-0.003590392
1584853147;6168;57.709821675;11.918728243;45.34382944;3.174384;-5.899951;-0.1711456;0.23493886049;-3.8504316692;116.75712543;6.699712;0.4076499;0.7536041;4.589726;-0.3615845;-0.3106291;0.04504998
1584853147;55877;57.709823041;11.918723181;45.351451228;3.172541;-5.884872;-0.1687006;0.20935650583;-3.820753296;116.99664199;6.685562;-0.522317;0.3130774;4.606881;-0.1743173;-0.08508903;0.2948906
1584853147;105939;57.709824407;11.918718131;45.358834616;3.177708;-5.86732;-0.1591735;0.16783910189;-3.8126075254;117.20627416;6.672576;-0.1072967;0.1122508;3.850159;-0.3030829;-0.5183067;0.214981
1584853147;156003;57.709825775;11.918713097;45.365749197;3.181471;-5.849502;-0.1494932;0.13052882484;-3.822071767;117.37511441;6.658711;-0.3481717;-0.2636924;3.107324;-0.3184548;-0.4046424;0.3050353
1584853147;205951;57.709827143;11.918708078;45.372067412;3.179871;-5.834249;-0.1351473;0.092231013077;-3.8424708667;117.50573961;6.64455;-0.5522636;-0.2284946;2.431262;-0.284099;-0.2171512;0.1957183
1584853147;256068;57.70982851;11.918703071;45.377707976;3.16741;-5.822343;-0.1240569;0.048745390517;-3.8558637671;117.60328397;6.628134;-0.9452716;-0.227181;1.72151;-0.3258443;-0.0137648;0.1657147
1584853147;306013;57.709829871;11.918698073;45.382531232;3.154671;-5.811822;-0.1058444;-0.017248746541;-3.8535449861;117.67451366;6.612808;-1.202044;0.2521129;1.252171;-0.3123983;-0.07293771;0.1819884
1584853147;356021;57.709831226;11.918693086;45.386675084;3.136165;-5.800798;-0.09949306;-0.092505663981;-3.8309950737;117.71606334;6.5943;-1.553827;0.5484512;0.6353888;-0.3051089;0.06114544;-0.06045269
1584853147;405998;57.709832572;11.918688108;45.390835781;3.11488;-5.789333;-0.104428;-0.19400217213;-3.8012018979;117.72808539;6.574104;-2.001534;0.681588;-0.09765618;-0.3850704;0.06761567;-0.2269199
1584853147;455973;57.70983391;11.918683143;45.395716898;3.094729;-5.773924;-0.1278114;-0.29193276669;-3.771408841;117.70655746;6.550996;-1.84661;0.4638487;-0.8692037;-0.3598107;0.04860467;-0.4936164
1584853147;505968;57.709835239;11.918678191;45.401680406;3.06846;-5.761694;-0.1469254;-0.35135700657;-3.7436509228;117.64233242;6.52783;-0.86865;0.5673905;-1.691528;-0.6138359;0.2435164;-0.5198199
1584853147;555941;57.709836553;11.918673247;45.408728189;3.032753;-5.756409;-0.1681029;-0.39840511897;-3.7269562213;117.5488233;6.506445;-1.009956;0.1214365;-2.003235;-0.3269632;0.5326236;-0.1340316
1584853147;605948;57.70983785;11.918668306;45.416605219;2.990472;-5.753703;-0.1812486;-0.44107344482;-3.7381873962;117.42993121;6.484445;-1.360551;-0.4897797;-2.66361;-0.5213791;0.5474854;-0.08528171
1584853147;656050;57.709839131;11.918663369;45.424965329;2.95674;-5.7504;-0.1836742;-0.48965593681;-3.7764797906;117.29059525;6.46602;-1.061884;-0.9024445;-2.954245;-0.4088281;0.4862468;0.2530379
1584853147;705917;57.709840396;11.918658434;45.433081416;2.919535;-5.747141;-0.1763923;-0.5224285062;-3.8350902108;117.12114649;6.446186;-1.194708;-1.430684;-3.522558;-0.3707667;0.4113547;0.2350056
1584853147;756041;57.709841643;11.918653501;45.440560337;2.875921;-5.74873;-0.1561341;-0.56362009841;-3.9126931228;116.91560376;6.427972;-1.06842;-1.513234;-4.562825;-0.4338023;0.4089058;0.3223039
1584853147;805958;57.709842872;11.918648568;45.447204877;2.833717;-5.746458;-0.1435508;-0.62109450987;-4.0027819068;116.66932009;6.407163;-1.461951;-1.793763;-5.239403;-0.447603;0.6463057;0.2498287
1584853147;855945;57.709844079;11.918643638;45.453320426;2.776201;-5.747737;-0.136722;-0.68020217904;-4.0930245373;116.37606738;6.383085;-1.872409;-1.661546;-6.348848;-0.5129899;0.738906;0.1328037
1584853147;905944;57.709845259;11.918638708;45.459195915;2.713217;-5.745287;-0.1341877;-0.75327181116;-4.1645802529;116.04288565;6.353729;-1.62969;-1.048942;-7.008786;-0.640963;0.9375257;-0.2713169
1584853147;955943;57.709846409;11.91863378;45.465200493;2.64033;-5.745239;-0.139333;-0.83071190658;-4.2102247616;115.671827;6.322905;-1.877285;-0.4517959;-7.687642;-0.624294;1.051908;-0.284781
